,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
0,교육·키즈,하하 히어로(HERO) 캠프,박상배성장경영연구소,659%,"3,298,000원",8일 남음,22,10,"여러분이 신년에 정한 계획이 정체되고 있다면... 대한민국 최고의 대가들과 함께 목표설정은 잘 되었는지, 방향과 속도는 맞는지 인생의 판을 바꿀 캠프를 통해 점검해 보세요.",2021.04.28-2021.05.07,"500,000원"
1,교육·키즈,잘 나가는 쇼핑몰은 이미 하고 있었다며? SNS광고 말고 GFA하자!,주식회사 연플,182%,"913,000원",26일 남음,15,13,요즘 잘 나가는 마케팅 채널은 뭘까요? 남들보다 앞서서 돈 잘 버는 쇼핑몰과 브랜드는 다 이거 하고 있었다고요? 아는 사람들만 활용하고 있던 GFA를 와디즈에서 처음 소개합니다!,2021.04.28-2021.05.25,"500,000원"
2,교육·키즈,<여름전배송> 카시트&유모차에 쓰는 에어포켓2 쿨시트! 땀 걱정 NO! ,(주)다이치에스앤비,2434%,"121,721,000원",오늘 자정 마감,"1,648",356,특허출원한 비교불가 바람 쿨시트! 다이치 에어포켓1이 에어포켓2로 업그레이드 되었습니다. 새로 추가된 타이머 기능으로  땀 많은 우리 아이 원하는 시간만큼 시원하게 케어해주세요.,2021.04.22-2021.04.29,"5,000,000원"
3,교육·키즈,"[놀기만해도 코딩공부가 된다고?!] 즐기면서 하는 첫 코딩, 코딩나이츠",주식회사 라이징크래프트,954%,"4,770,897원",1일 남음,79,55,"국영수'코' 시대! 어른들이 봐도 어려운 코딩, 어떻게 즐겁게 시작할 수 있을까요?",2021.04.14-2021.04.30,"500,000원"
4,교육·키즈,[퇴사X 코인X] 아이디어스&네이버에서 취미로 돈 버는 기술,그레이웨일,705%,"21,158,000원",13일 남음,417,765,"취미, 손재주 있으신가요? 그렇다면, 아이디어스에서 취미로 수익화 해보세요! 취미가 없으신가요? 없으시면 저희와 함께 찾아가시면 됩니다. 하루 10분만 투자하세요!",2021.04.14-2021.05.12,"3,000,000원"
5,교육·키즈,재테크&주식 하나로 끝! 점심시간 10분으로 인생떡상! 실전 주식클래스,주식회사 텐덤,2340%,"11,702,000원",4일 남음,221,138,베어유 인기 TOP 클래스! 최민 마스터의 실전 주식 클래스가 리뉴얼되어 돌아왔습니다 :),2021.04.08-2021.05.03,"500,000원"
6,교육·키즈,[2222%앵콜펀딩] 파이썬 주식투자 & 업무자동화 | 기초부터 응용까지,숄든,1041%,"10,415,000원",1일 남음,47,127,2000%이상 펀딩을 달성한 기초 + 응용 파이썬 강좌!,2021.03.22-2021.04.30,"1,000,000원"
7,교육·키즈,강남 인기수업 홍생수 체험단 펀딩,니디,77%,"386,500원",8일 남음,31,16,"강남 0.1% 초등 영재수학의 비밀, 강남 인기수업 홍생수의 체험단에 지원하세요!",2021.04.26-2021.05.07,"500,000원"
8,교육·키즈,"펜타블노트, 유기화학만을 위한 노트",사이언스브로,1035%,"5,175,200원",1일 남음,127,43,직접 공부하며 느낀 불편함을 연구합니다.,2021.03.17-2021.04.30,"500,000원"
9,교육·키즈,"5,195% 앙콜~~~~틀린 발음으로 영어 해본들, 무슨 소용 있겠어요?",솔라시도 주식회사,994%,"4,973,000원",32일 남음,148,77,5195% 펀딩된___[영어 훈민정음-한글표기 ㅍ한잌ㅅ 영어발음사전]___,2021.04.12-2021.05.31,"500,000원"
10,교육·키즈,배워서 바로 써먹는 데이터분석의 끝판왕! 쉽게 배워 바로 실무에 써먹자!,주식회사 씽킹랩,391%,"1,958,000원",19일 남음,20,28,"미래에 살아남는 필수스킬! 오직 와디즈에서만 최초 공개! 코딩없이, 파이썬과 R없이도 비전공자도 쉽게 배워 바로 써먹는 데이터 분석과 시각화, 머신러닝까지 데이터 끝판왕 패키지!!",2021.04.21-2021.05.18,"500,000원"
11,교육·키즈,[3개국어와분리수거를 한번에?]우리아이 체감형 교구 분리수거 특공대!,주식회사 노란버스,3%,"168,000원",4일 남음,4,20,친환경 교육을 통해 놀면서 배우는 3개국어 단어카드입니다.,2021.04.06-2021.05.03,"5,000,000원"
12,교육·키즈,[앵콜]본격 생산성 갑! 취미 생성 프로젝트! 바로쓰는 3D모델링 강의,머니매그넷 주식회사 ,110%,"1,104,000원",7일 남음,33,33,집에서 놀고 있는 3D 프린터가 있다면?,2021.04.22-2021.05.06,"1,000,000원"
13,교육·키즈,음식물이 떨어져도 두렵지 않아! 즐거운 육아를 위한 이유식 턱받이!,해윰(HAEYUM),102%,"1,029,000원",27일 남음,35,24,"실리콘과 방수원단의 장점을 모아 만들어진 턱받이! 길고 넓어 상체뿐만 아니라 하체까지도 보호하는, 실리콘이 코팅된 방수원단을 사용하여 더욱 안심할 수 있는 트렁크빕!",2021.04.20-2021.05.26,"1,000,000원"
14,교육·키즈,게임으로 한능검 준비를? 이게 머선129!,가온누리,82%,"414,500원",15일 남음,31,22,‘외쳐라! 지화자’는 교육 보드게임으로 재미있는 게임을 통해 지식을 습득할 수 있도록 하여 역사 공부를 쉽고 친숙하게 만드는 것을 목표로 만든 게임이에요!,2021.03.19-2021.05.14,"500,000원"
15,교육·키즈,[만족도 5.0 앵콜] 직장인을 위한 하루 10분 미드 영어 스터디!,파워잉글리쉬,57%,"288,000원",14일 남음,11,17,"바쁜 직장인과 혼공족을 위한 하루 10분 미드 영어 공부! 혼자 하면, 작심삼일이 되어 버리는 영어 공부, 온라인 스터디로 꾸준한 영어 공부 습관을 만들어 보세요!",2021.04.18-2021.05.13,"500,000원"
16,교육·키즈,<2021년 생존 마케팅 전략>영상콘텐츠와 영상광고로 매출과 브랜딩까지?,주식회사 연플,44%,"220,000원",12일 남음,4,14,매출이 성장하는 기업은 미리 하고 있다! 2019년부터 영상으로 제대로 매출 급성장한 회사의 마케팅 비밀노트! 미래의 생존 마케팅 스킬! 영상 마케팅과 영상광고의 모든 것!,2021.04.13-2021.05.11,"500,000원"
17,교육·키즈,쇼핑몰 CEO의 마케팅없이 수익 극대화시키는 온라인 클래스!,주식회사데이랩,34%,"344,000원",15일 남음,5,6,강사가 아닌 현업 쇼핑몰 CEO! 슈퍼셀러가 알려주는 레드오션 시장에서 월급 외 수익 만드는 비밀! 현장 강의는 조기 마감!,2021.04.26-2021.05.14,"1,000,000원"
18,교육·키즈,[앵콜펀딩] 전업 투자자 육성 매매법,클럽앤피,33%,"1,000,000원",22일 남음,17,4,"1) 친구에게도 알려주기 싫은 ""전업 투자자 육성 매매법""",2021.04.27-2021.05.21,"3,000,000원"
19,교육·키즈,N잡러를 위한 라이브커머스 온라인 교육,타오비즈랩(라이브커머스 코칭센터),3%,"100,000원",32일 남음,1,9,최신 온라인 커머스 트렌드인 라이브커머스 온라인 강의에 대한 프로젝트 입니다.,2021.04.21-2021.05.31,"3,000,000원"
20,교육·키즈,[4차앵콜]파이썬 입문부터 머신러닝까지 한번에! 실무에 바로 쓰는 파이썬,머니매그넷 주식회사 ,797%,"7,973,000원",펀딩성공,85,99,"코딩, 배우기만 했지 실제로 써먹어본 적은 없으신가요? 기업에서 먼저 선택한 그 커리큘럼 그대로, 지금부터 내 업무에 '진짜' 써먹을 수 있는 파이썬 시작해보세요!",2021.04.14-2021.04.28,"1,000,000원"
21,교육·키즈,<봄배송> 마이크로필터로 '안심'외출! 한스펌킨 아기띠가드가 지켜줄게요.,한스컴퍼니 주식회사,26938%,"134,692,600원",펀딩성공,"1,855",669,"★와디즈 단독 오픈★ 마이크로필터와 향균원단으로 만든 육아 필수템! 올 봄, <한스펌킨 숨쉬는 아기띠 가드>로 안심 외출하세요!",2021.04.08-2021.04.22,"500,000원"
22,교육·키즈,"육아필수템! 우리말, 영어, 중국어로 말하는 우리집 실내놀이터 세이하우스",주식회사 처음교육,25516%,"127,580,500원",펀딩성공,"1,355",597,[하뚱세이하우스] 다국어 벽그림차트가 우리 아이 놀이터로 변신했어요.,2020.11.18-2020.12.04,"500,000원"
23,교육·키즈,"와디즈 1억 달성의 노하우, 하루 10분으로 마케팅 신에게 배우는 강의",중간계캠퍼스,12779%,"127,798,000원",펀딩성공,265,213,돈버는기술 e-mba,2021.01.26-2021.02.08,"1,000,000원"
24,교육·키즈,"[1.2억/만족도 만점 앵콜]돈버는 기술, E-MBA",중간계캠퍼스,10854%,"108,548,000원",펀딩성공,248,168,"""누구에게 배우는가""에 따라 사업의 결과가 달라집니다. 전) CJ마케팅 부사장이자,",2021.03.21-2021.03.29,"1,000,000원"
25,교육·키즈,[2312%앵콜 + 4.8만족] IVY 출신이 만든 직장인 10분 영어,임서미 (임서미),10411%,"52,055,880원",펀딩성공,"1,256",705,"당신이 직장인이라면, 하루에 딱 10분만 주실래요? 미국에 가지 않고도 [툭 - 치면 툭 - 나오는 영어]를 하는 방법은 문법이 아니라 미드를 잘! 보는 방법에 있습니다.",2021.03.06-2021.03.22,"500,000원"
26,교육·키즈,"[새해 계획 추천] 하루 10분, 학습지로 인문학하기 <인문학 유치원>",주식회사 알다,8563%,"42,817,100원",펀딩성공,412,417,"매일 보는 유튜브가 지겹다면? 진정한 어른이 되기 위해 나를 이끄는 학습지. 하루 10분 투자로 철학, 역사, 예술을 한 번에~ 재밌게 풀고 쉽게 이해하는 가벼운 인문학 학습지",2021.01.04-2021.01.11,"500,000원"
27,교육·키즈,[평점 4.8 앵콜] 미국엄마도 선택한 알파벳학습기 ! 우리아이 취향저격,제이애드랩,8153%,"81,531,000원",펀딩성공,785,453,"우리 아이 영어 첫단추, 놀이를 통한 흥미유발,",2019.10.29-2019.11.18,"1,000,000원"
28,교육·키즈,"손으로 하는 진짜 코딩 공부, 코드라이언",주식회사 멋쟁이사자처럼,7264%,"36,324,002원",펀딩성공,293,275,7년간의 프로그래밍 교육의 경험을 토대로 탄탄하게!,2020.04.14-2020.05.03,"500,000원"
29,교육·키즈," [코딩 해볼래요?] - 하루 11분, 60일이면 완성하는 파이썬 마스터",인프런,6646%,"132,934,501원",펀딩성공,"1,670",1438,우리의 하루를 조금 더 나아지게 할 필수 강의! 배우고 어제보다 나은 날들을 보내보세요.,2019.12.30-2020.01.27,"2,000,000원"
30,교육·키즈,[독서습관+두뇌개발] 스마트폰 NO! 볼로냐 수상 작가의 사운드북!,바이시클(주),6406%,"32,034,600원",펀딩성공,547,216,볼로냐 수상작가의 아름다운 그림과 영유아 교육전문가의 노하우가 담긴 그림책을 만나보세요.,2020.08.11-2020.09.02,"500,000원"
31,교육·키즈,[5.0 앵콜-어린이날]아마존 베스트셀러를 아마존보다 싸게!  ,알파벳토이 유한회사,6232%,"31,160,100원",펀딩성공,492,196,"[글로벌 국내정품-평점만점-1차펀딩 서포터 중 45% 앵콜요청] 강제 집콕에 지친 아이들과 매일 세계 여행을?에듀테크 전문 기업 교구, 애써 바꾼 지도, 서포터님들께서 지켜주세요",2020.03.31-2020.04.19,"500,000원"
32,교육·키즈,<310대 한정> 유모차계 볼보ㅣ안전&성능&디자인 모두 완벽한 #오라스타,콤비코리아,6157%,"61,579,000원",펀딩성공,161,101,"유모차를 놓치는 끔찍한 상상, 자동 멈춤 유모차 #오라스타가 있다면 상상에만 그칠 거예요. 오토브레이크로 알아서 멈추고 LED 조명으로 위치까지 알리는 안전 유모차 국내 첫 런칭",2021.04.18-2021.04.22,"1,000,000원"
33,교육·키즈,[해외 7억 펀딩 달성] 포브 유아용카시트의 새로운 패러다임을 제시하다.,(주)동인기연,6094%,"60,941,000원",펀딩성공,226,265,"유아용 카시트, 폴딩이 가능해진다?  ☞ 미국,한국 안전 기준을 동시 통과, 4kg 경량, 폴딩 기능 탑재, 10개월 부터 7세까지 사용이 가능한 [BONETE]",2020.09.07-2020.09.21,"1,000,000원"
34,교육·키즈,[와 뽀로로다!] 즐겁게 똑똑해지는 두뇌퍼즐! 블록이 살아 움직여요!,주식회사 파코웨어,6019%,"30,097,500원",펀딩성공,610,272,한 번 시작하면 반나절은 뚝딱! 꿀잼 퍼즐이 여기있어요! 재미있기만~? 폴리오미노 두뇌퍼즐을 온가족이 함께 즐겨보세요! 뽀로로 친구들과 함께하면 더욱 즐거워진답니다!,2020.10.23-2020.11.11,"500,000원"
35,교육·키즈,"크로스백이 힙시트가 되는, 세상 신박한 꿀육아템 2in1 [본분 힙시트]",말랑하니 주식회사,6005%,"30,028,000원",펀딩성공,650,415,"아기띠를 쓰자니 아이가 많이 컸고, 그냥 안아주기에는 안정감이 느껴지지 않을때, 실용성과 스타일을 갖춘 [본분힙시트]하세요.",2019.09.16-2019.10.09,"500,000원"
36,교육·키즈,"[앵콜, 만족도5.0] 영어 원서를 가장 쉽게 읽는 책!",이야기 연구소,5863%,"29,317,400원",펀딩성공,"1,903",900,어려운 영어 원서를 자신의 수준에 맞춰 읽을 수 있게 한 권으로 만든 단계별 영어 원서입니다.,2020.01.06-2020.02.05,"500,000원"
37,교육·키즈,이유식부터 자기주도 유아식까지 안전하게~ 우리아이 실리콘 스푼/포크 세트,주식회사 블루마마,5462%,"163,872,500원",펀딩성공,"3,761",754,아이들이 시기에 맞는 식기를 쓸 수 있도록 도와주는,2021.01.24-2021.02.08,"3,000,000원"
38,교육·키즈,"포토샵 온라인 클래스, 하루 10분으로 연봉 2배! 조회수 2배!",베어유,5313%,"53,134,510원",펀딩성공,856,778,"포토샵 초보, 포토샵이 어려운 사람, 재미있게 결과물을 만들면서 툴을 자연스럽게 익혀가고 싶은 사람 등 실생활에서 쓸 수 있는 포토샵을 쉽고 재미있게 배울 수 있는 클래스입니다:D",2020.01.22-2020.02.16,"1,000,000원"
39,교육·키즈,[앵콜4.9점] 단계별 영어 원서 : 노인과 바다 (5권이 1권에 쏙~),동행,5188%,"25,944,300원",펀딩성공,"2,318",871,『단어만 외우다 책은 언제 읽나요? 』,2020.07.08-2020.08.31,"500,000원"
40,교육·키즈,[5000%달성] 아직도 유모차를 모시고 다니시나요? 1초 폴딩 유모차,썬데이허그,5103%,"51,037,600원",펀딩성공,362,389,"세상 모든 ""가족""들을 위하여 좋은 제품을 합리적으로 만들어 갑니다.",2018.12.17-2019.01.13,"1,000,000원"
41,교육·키즈,[교육+재미] 역대급 크리스마스 선물! 볼로냐 작가와 음악전문가의 역작!,바이시클(주),4513%,"22,566,000원",펀딩성공,480,252,"올해 크리스마스는 플레이송스가 책임진다! 볼로냐 수상작가와 음악전문가의 만남. 내 아이의 첫번째 악기이자 스피커, 플레이송스 사운드북&토이로 두뇌발달과 재미 모두를 잡으세요.",2020.11.10-2020.12.07,"500,000원"
42,교육·키즈,퇴근 후 스마트스토어로 월 200만원 벌기! 온라인클래스,베어유,4338%,"43,382,000원",펀딩성공,670,533,하루 10분! 퇴근후 집에서 투잡해요!,2019.09.16-2019.10.13,"1,000,000원"
43,교육·키즈,"[6차 앵콜] 내가 좋아서 하는 코딩공부, 코드잇",코드잇 (Codeit),4049%,"40,494,000원",펀딩성공,313,325,"코드잇은 가장 즐겁게 프로그래밍을 배울 수 있는 교육 서비스입니다. 그동안 ""배워야겠다""고 생각했지만 도전하지 못했다면, 지금 시작해보세요!",2019.08.29-2019.09.29,"1,000,000원"
44,교육·키즈,"틀린 발음으로 아무리 영어 읽기,듣기,말하기 한들, 무슨 소용 있겠어요?",솔라시도 (주),3819%,"19,098,000원",펀딩성공,574,354,코로나로 여유 생긴 비대면 나홀로 위기를 영어듣기 성공 기회로 만들어 볼래요? 안보여서 애매했던 파닉스를 한글로 보여주는 영어훈민정음! 혼자서도 3~5개월 연습하면 영어가 들려요,2020.12.11-2021.02.08,"500,000원"
45,교육·키즈, [미국엄마도 선택한 영어학습기] 우리 아이 취향저격 영어놀이 스퀘어판다,제이애드랩,3672%,"36,726,000원",펀딩성공,421,233,"우리 아이 영어 첫단추, 놀이를 통한 흥미유발,",2019.08.28-2019.09.22,"1,000,000원"
46,교육·키즈,[독서습관+두뇌개발] 볼로냐 수상작가와 음악치료사가 만든 명품 사운드북,바이시클(주),3461%,"17,307,520원",펀딩성공,184,110,볼로냐 수상작가의 그림과 영유아 교육전문가의 모든 노하우가 집약된 사운드북!,2021.03.25-2021.04.13,"500,000원"
47,교육·키즈,[500세트 한정]놀면 뭐해? 부담없이 시작하는 진짜 기초 취미미술 앱!,교집합(Gyo.g.pop),3417%,"34,173,500원",펀딩성공,257,301,느려도 제대로 미술을 시작하고 싶은 모든 분들을 위해 개발한 취미 드로잉 연습 어플리케이션 'FASTA'와 함께 이번 겨울 따듯하게 집에서 취미생활을 즐겨보는건 어떨까요?,2019.11.11-2019.12.02,"1,000,000원"
48,교육·키즈,[3차펀딩] 퇴근 후 1분! 아이에게 아빠를 선물하는 아빠놀이 백과사전,play46,3243%,"32,435,000원",펀딩성공,"1,433",300,아빠놀이 백과사전은 매일 아빠와 아이가 함께 할 수 있는 간단한 놀이를 소개합니다. 하루 1분! 간단한 아빠놀이로 아이에게 아빠를 선물하세요.,2018.09.05-2018.10.03,"1,000,000원"
49,교육·키즈,"엑셀, 피할 수 없다면 잘하자! (for. 엑셀 무면허인 당신)",머니매그넷,3156%,"31,564,000원",펀딩성공,309,430,"엑셀, 피할 수 없다면 잘하자! 엑셀이 서툴면 실력도 서툴어 보이니까! 15시간 만에 엑셀 베이직부터 크롤링/파워피벗/쿼리/BI까지 실무에 바로 쓰는 엑셀 시작해보세요!",2020.12.29-2021.01.18,"1,000,000원"
50,교육·키즈,"하루10분, 쉽게 따라하는 감성취미! 아이패드 드로잉 온라인 클래스",주식회사 텐덤,3083%,"15,416,000원",펀딩성공,247,243,프로크리에이트로 아이패드 드로잉 기초부터 간단한 GIF 제작까지! 우리 한번 같이 배워나가봐요!,2020.11.19-2020.12.07,"500,000원"
51,교육·키즈,"우리가족 케미확인하기, 부모-아이 기질분석 보고서",주식회사 그로잉맘,3053%,"30,539,500원",펀딩성공,439,148,육아서를 열심히 읽고 검색도 하며 공부 해도,2019.04.09-2019.05.08,"1,000,000원"
52,교육·키즈,어떤 주식이 오를까요? 투자의 대가들이 가장 먼저 확인하는 재무제표!,러닝스푼즈,3019%,"30,199,000원",펀딩성공,221,120,분석의 대가 박동흠 회계사에게 배우는 돈 버는 투자자가 되기 위한 재무제표/사업보고서 분석 온라인 클래스,2020.01.30-2020.02.13,"1,000,000원"
53,교육·키즈,"[5차 앵콜] 데이터 사이언스, 알고리즘 강의 with 코드잇",코드잇,2884%,"72,114,000원",펀딩성공,472,224,"코드잇은 가장 효과적으로 프로그래밍을 배울 수 있는 교육 서비스입니다. 그동안 프로그래밍을 ""배워야겠다""고 생각했지만 도전하지 못했다면, 지금 코드잇과 함께하세요!",2018.11.07-2018.12.10,"2,500,000원"
54,교육·키즈,[1754%앵콜] 요즘엔 다 스페인어 배워! 스페인어로 세계여행 떠나기!,텐스,2884%,"14,422,000원",펀딩성공,93,100,"수많은 서포터님들이 선택하신 텐스 스페인어, 1차 펀딩 1754% 달성 후 2차 펀딩으로 돌아왔습니다!",2021.02.18-2021.03.02,"500,000원"
55,교육·키즈,"하루 10분, 일러스트에서 굿즈제작까지! 디지털드로잉 온라인클래스",베어유,2817%,"28,176,000원",펀딩성공,486,322,"일러스트레이터 익히기부터 나만의 그림으로 굿즈만들기, 내 굿즈 예쁘게 사진 찍는법까지!",2019.09.16-2019.10.13,"1,000,000원"
56,교육·키즈,[3차앵콜]파이썬 입문부터 머신러닝까지 한번에! 실무에 바로 쓰는 파이썬,머니매그넷,2715%,"27,151,000원",펀딩성공,229,307,"코딩, 배우기만 했지 실제로 써먹어본 적은 없으신가요? 기업에서 먼저 선택한 그 커리큘럼 그대로, 지금부터 내 업무에 '진짜' 써먹을 수 있는 파이썬 시작해보세요!",2020.12.28-2021.01.18,"1,000,000원"
57,교육·키즈,주식투자? 점심시간 10분으로 주식 마스터! 온라인클래스,베어유,2681%,"26,811,000원",펀딩성공,456,236,하루 10분! 주린이 탈출하기~!!,2019.10.14-2019.10.27,"1,000,000원"
58,교육·키즈,"20대 억만장자들의 공통점,  '랜딩페이지 만들기 능력' 온라인 클래스",라이프해킹스쿨,2592%,"25,921,000원",펀딩성공,283,272,"취준생, 자영업자, 프리랜서 등 어렵지 않게",2020.01.13-2020.02.08,"1,000,000원"
59,교육·키즈,해외 최고 검증된 실전 사진강의! 평생수강 포토그래퍼사진강좌,(주)컨플,2500%,"25,001,000원",펀딩성공,303,220,포토그래퍼사진강좌는 전세계적으로 유명하고 인정받는 버니라페 선생님의 재밌고 쉽게 배울수 있는 실전 사진강의입니다.,2020.01.30-2020.03.02,"1,000,000원"
60,교육·키즈,"[육아 퇴근 도와주는 학습템] 놀이로 배우는 수학이야기, 큐리오 매쓰매쓰",(주)플레이큐리오,2483%,"12,417,000원",펀딩성공,125,138,"우리 아이 수포자 될까 두려운 부모님들, 큐리오 매쓰매쓰가 해결해 드릴게요!",2021.01.11-2021.02.01,"500,000원"
61,교육·키즈,[육아꿀템] 한글 완성 고민 끝! 놀이하듯 쉽게 익히는 신개념 #한글놀이,에드로우 (EDRAW),2412%,"12,060,000원",펀딩성공,317,205,"가르치고 싶은 엄마, 놀고 싶은 아이를 위한",2021.01.05-2021.01.25,"500,000원"
62,교육·키즈,하루 10분으로 상위1%가 될 수 있는 PPT 온라인클래스!,베어유,2297%,"22,979,000원",펀딩성공,421,291,"프로젝트, 과제때문에 더 이상 밤 새지 않아도 돼요.",2019.07.18-2019.08.11,"1,000,000원"
63,교육·키즈,"[야나두 오디오영어] 하루 10분, 라디오처럼 듣기만 하면 너두 영어고수",(주)야나두,2241%,"22,418,000원",펀딩성공,228,141,"영어, 들을수록 재밌다! 야나두 오디오 영어가 인공지능과 만나 진화했습니다. 하루 10분 언제, 어디서나 듣는 오디오 영어 와디즈 최초 공개!",2020.12.16-2020.12.28,"1,000,000원"
64,교육·키즈,우리 아이 집중력 창의력 발달을 책임질 [호주에서 온 교구이상의 놀잇감],라라아이,2224%,"11,122,000원",펀딩성공,60,127,"라라아이의 ""라라""는 '흥겹고 즐거운 삶을 살길'의 순 우리말입니다.",2020.04.02-2020.04.20,"500,000원"
65,교육·키즈,새해부터 주식투자는 코딩으로! | 기초부터 응용까지 파이썬 수업,코배투(코딩배워투자하자),2222%,"22,220,000원",펀딩성공,82,186,"프로그래밍으로 조금 더 윤택한 삶을 누리세요. 파이썬을 활용해 감정의 개입이 없는 주식 종목 분석을 하고, 귀찮은 일들을 대신 해주는 자동화 프로그래밍 강의를 만들거예요.",2019.12.26-2020.01.27,"1,000,000원"
66,교육·키즈,[만족도 9.6] 못쓸거면 왜 배운대유? 진짜 실무에 써먹는 파이썬,머니매그넷,2124%,"21,245,000원",펀딩성공,246,225,"코딩, 배우기만 했지 실제로 써먹어본 적은 없으신가요?",2020.07.16-2020.08.03,"1,000,000원"
67,교육·키즈,"하루10분, 실패없는 아마존셀링으로 연봉2배! 매출2배! 온라인클래스",베어유,2121%,"21,210,000원",펀딩성공,356,291,"영어를 못 해도, 커머스 경험이 없어도, 도전이 두려워도 괜찮습니다. 베어유 아마존 셀링 안지수 마스터가 따라하기만 해도 매출이 발생할 수 있도록 모든 것을 알려드립니다!",2020.03.31-2020.04.20,"1,000,000원"
68,교육·키즈,"아이패드 1위 영상편집 앱 루마퓨전, 제대로 배우고 브이로그 만들자!",런어데이,2102%,"10,514,000원",펀딩성공,325,229,아이패드 앱스토어 1위 영상편집 앱 루마퓨전. 제대로 배우고 당신의 영상을 완성해 보세요.,2020.01.28-2020.02.19,"500,000원"
69,교육·키즈,[앵콜] 퇴근 후 1분! 아이에게 아빠를 선물하는 아빠놀이 백과사전,play46,2075%,"20,758,600원",펀딩성공,898,194,아빠놀이 백과사전은 매일 아빠와 아이가 함께 할 수 있는 간단한 놀이를 소개합니다. 하루 1분! 간단한 아빠놀이로 아이에게 아빠를 선물하세요.,2018.08.03-2018.08.31,"1,000,000원"
70,교육·키즈,100% 원어민 영어 랭쎄. 올해는 나도 영어 인싸!,랭쎄 어학연구소,2074%,"20,741,500원",펀딩성공,184,168,"해마다 다짐하는 영어. 왜 항상 그대로일까요? 2019년, 하루 20분, 1달 1주제를 목표로 랭쎄와 같이 달성해봐요. 듣기도, 말하기도, ""따라만 하면"" 됩니다!",2019.01.29-2019.02.17,"1,000,000원"
71,교육·키즈,"치킨 값으로 끝내는 우리조카 영어교육, 우리유리 ABC",(주) 유리,2048%,"20,485,000원",펀딩성공,161,87,"힘들었던 영어공부,우리 모두의 어릴 적 기억입니다. 우리의 아이들에게는 이런 나쁜 기억을 주고 싶지 않아 제작하게 된,  즐거운 영어 첫인상을 줄 놀이 공부 우리유리 ABC입니다.",2019.12.26-2020.01.19,"1,000,000원"
72,교육·키즈,"팔로워 0에서 1K까지, 하루10분 따라하는 인스타그램 마케팅",주식회사 텐덤,2018%,"10,091,000원",펀딩성공,177,94,인스타그램 잘 하고 싶은 사람 손!!,2020.08.27-2020.09.14,"500,000원"
73,교육·키즈,기간 제한 없이 평생 무료로 공부할 수 있는 시원스쿨 영어강의 서비스!,이앤유시스템즈(주),1939%,"19,391,000원",펀딩성공,200,256,대한민국 대표. 바로 그 강의.,2020.02.27-2020.03.23,"1,000,000원"
74,교육·키즈,"<800대 한정> 품격의 완성, 4kg 대 오토폴딩 유모차ㅣ헤라시스 ",실버팍스,1937%,"58,111,380원",펀딩성공,277,187,4kg대 라이트한 무게와 원터치 오토 폴딩기술 까지.,2020.10.05-2020.10.12,"3,000,000원"
75,교육·키즈,"요새 일잘러는 다 이거 써요, 궁극의 생산성도구 ""노션"" 뽀개기!",픗픗아카데미,1890%,"9,454,500원",펀딩성공,171,96,"생산성 도구 노션, 우리 회사에서 100% 활용하는 법! 노션 본사에서 인정받은 전세계 30명 커뮤니티 'Notion Pros'의 정예 멤버에게 직접 배워보세요.",2019.12.17-2020.01.07,"500,000원"
76,교육·키즈,[2124% 앵콜] 머신러닝 커리큘럼 추가! 진짜 실무에 써먹는 파이썬,머니매그넷,1889%,"18,897,000원",펀딩성공,177,179,"코딩, 배우기만 했지 실제로 써먹어본 적은 없으신가요? 기업에서 먼저 선택한 그 커리큘럼 그대로, 지금부터 내 업무에 '진짜' 써먹을 수 있는 파이썬 시작해보세요!",2020.10.08-2020.10.26,"1,000,000원"
77,교육·키즈,[신년 파격 혜택] 나만 시작 안했쥐? 데이터 분석으로 연봉 올려보소~!,머니매그넷 주식회사,1842%,"18,424,000원",펀딩성공,105,146,"데이터 분석 아직도 시작안하셨나요? 2021년에는 정.말.로. 엑셀로 손쉽게! 파이썬으로 폼나게! 데이터 분석의 모든 것, 정복해봅시다.",2021.02.10-2021.02.24,"1,000,000원"
78,교육·키즈,[만족도 4.94] 대기업이 인정한 데이터 사이언스 강의 최초 공개! ,머니매그넷 주식회사,1818%,"18,189,000원",펀딩성공,172,137,45시간 본 과정을 요약 정리한 9시간 핵심 압축 동영상! 데이터로 성과를 내는 방법을 담은 ‘진짜’ 실무가 담겼습니다.,2020.04.07-2020.04.27,"1,000,000원"
79,교육·키즈,"창의력이 쑥쑥~! 놀이 완구형 학습교구 ""씽큐""",주식회사 크리플,1806%,"18,060,500원",펀딩성공,36,36,"논리,추리,관찰,분석,집중,문제 해결등 융합적인 사고를 하게 하여, 아이들의 두뇌를 고르게 자극하고, 잠재된 창의성을 고르게 향상시키는 놀이형 두뇌계발 학습 교구 ""씽큐""입니다.",2020.11.26-2020.12.07,"1,000,000원"
80,교육·키즈,[5억명사용] 스빡 할사람? 10분 만에 스페인어 빡시게 끝내기!,텐스,1754%,"17,544,400원",펀딩성공,152,259,"영어보다 많은 인구, 전 세계 5억 명이 사용하는 스페인어를 배워보세요! 하루 10분이면 돼요!",2020.11.12-2020.12.14,"1,000,000원"
